Title,Description,text,processed_text,Class Index,sentiment_label,bias_label
The foods that can turn back the climate clock,"To sustain an ever growing global population, we need to produce more food. But farming already contributes a significant proportion of global greenhouse gas emissions – perhaps as much as 18%. It also uses up other valuable resources such as water.

But could food production not only reduce its climate impact, but reverse the effects of climate change? It could even help to pull carbon out of the atmosphere and store it for the long term? In this episode of Follow the Food, botanist James Wong goes on the hunt for carbon-negative foods.","The foods that can turn back the climate clock To sustain an ever growing global population, we need to produce more food. But farming already contributes a significant proportion of global greenhouse gas emissions – perhaps as much as 18%. It also uses up other valuable resources such as water.

But could food production not only reduce its climate impact, but reverse the effects of climate change? It could even help to pull carbon out of the atmosphere and store it for the long term? In this episode of Follow the Food, botanist James Wong goes on the hunt for carbon-negative foods.",food turn back climate clock sustain ever growing global population need produce food farming already contributes significant proportion global greenhouse gas emission – perhaps much 18 also us valuable resource water could food production reduce climate impact reverse effect climate change could even help pull carbon atmosphere store long term episode follow food botanist james wong go hunt carbonnegative food,4,1,Unknown bias
A unique initiative to save Mexico’s coral reef,The Mesoamerican reef is the largest barrier reef in the Western Hemisphere. A local community in Mexico has come up with an innovative way to protect it from hurricanes and climate change: a private insurance that provides a stream of cash every time the reef is damaged.,A unique initiative to save Mexico’s coral reef The Mesoamerican reef is the largest barrier reef in the Western Hemisphere. A local community in Mexico has come up with an innovative way to protect it from hurricanes and climate change: a private insurance that provides a stream of cash every time the reef is damaged.,unique initiative save mexico ’ coral reef mesoamerican reef largest barrier reef western hemisphere local community mexico come innovative way protect hurricane climate change private insurance provides stream cash every time reef damaged,4,1,Unknown bias
Cork: Is this nature's most versatile material?,"As well as being a superb wine stopper, cork is a unique and versatile material. Cork was used by ancient civilisations for millennia, and we are now rediscovering its incredible properties.

It is light, impermeable, and used to produce everything from clothing to spacecrafts. Cork is harvested without cutting down any trees, which makes it a reliable and sustainable material. It is also reusable and recyclable.","Cork: Is this nature's most versatile material? As well as being a superb wine stopper, cork is a unique and versatile material. Cork was used by ancient civilisations for millennia, and we are now rediscovering its incredible properties.

It is light, impermeable, and used to produce everything from clothing to spacecrafts. Cork is harvested without cutting down any trees, which makes it a reliable and sustainable material. It is also reusable and recyclable.",cork nature versatile material well superb wine stopper cork unique versatile material cork used ancient civilisation millennium rediscovering incredible property light impermeable used produce everything clothing spacecraft cork harvested without cutting tree make reliable sustainable material also reusable recyclable,4,1,High bias
Africa Live this week: 15-21 April 2024,"EWN Copyright: EWN The trio are accused of syphoning off nearly $1m intended for students Image caption: The trio are accused of syphoning off nearly $1m intended for students

Three men accused of defrauding a bursary scheme for university students in South Africa have been granted bail.

The trio were arrested less than a month ago on allegations of funnelling more than 16m rand ($863,000, £693,000) from the finance company KPMG to private bank accounts.

The Palm Ridge Magistrate’s court in Johannesburg set bail at 50,000 rand each.

Fidelis Moema, Lebogang Sigubundu and Trevor Machimana are alleged to have worked together between October 2019 and 2022.

All three are reported to be intending to plead not guilty though they have yet to enter a formal plea.

A brief look at Mr Moema’s professional history shows the 32-year-old worked in human resources at Ford Motors and as a brand ambassador for several businesses including the retail chain Woolworths.

Mr Moema was reported to police following disciplinary proceedings at KPMG.

The case is due to continue on 24 May when state prosecutors say more witnesses may be presented.

Evidence so far about the suspected fraud has come from Mr Moema’s ex-girlfriends, according to National Prosecuting Authority spokesperson Phindi Mjonondwane.

""The number of people we are looking at might increase. We prefer to wait for the right moment. When we are at the stage to disclose our docket, we will be able to tell how many people have been added to the case.""","Africa Live this week: 15-21 April 2024 EWN Copyright: EWN The trio are accused of syphoning off nearly $1m intended for students Image caption: The trio are accused of syphoning off nearly $1m intended for students

Three men accused of defrauding a bursary scheme for university students in South Africa have been granted bail.

The trio were arrested less than a month ago on allegations of funnelling more than 16m rand ($863,000, £693,000) from the finance company KPMG to private bank accounts.

The Palm Ridge Magistrate’s court in Johannesburg set bail at 50,000 rand each.

Fidelis Moema, Lebogang Sigubundu and Trevor Machimana are alleged to have worked together between October 2019 and 2022.

All three are reported to be intending to plead not guilty though they have yet to enter a formal plea.

A brief look at Mr Moema’s professional history shows the 32-year-old worked in human resources at Ford Motors and as a brand ambassador for several businesses including the retail chain Woolworths.

Mr Moema was reported to police following disciplinary proceedings at KPMG.

The case is due to continue on 24 May when state prosecutors say more witnesses may be presented.

Evidence so far about the suspected fraud has come from Mr Moema’s ex-girlfriends, according to National Prosecuting Authority spokesperson Phindi Mjonondwane.

""The number of people we are looking at might increase. We prefer to wait for the right moment. When we are at the stage to disclose our docket, we will be able to tell how many people have been added to the case.""",africa live week 1521 april 2024 ewn copyright ewn trio accused syphoning nearly 1m intended student image caption trio accused syphoning nearly 1m intended student three men accused defrauding bursary scheme university student south africa granted bail trio arrested le month ago allegation funnelling 16m rand 863000 £693000 finance company kpmg private bank account palm ridge magistrate ’ court johannesburg set bail 50000 rand fidelis moema lebogang sigubundu trevor machimana alleged worked together october 2019 2022 three reported intending plead guilty though yet enter formal plea brief look mr moema ’ professional history show 32yearold worked human resource ford motor brand ambassador several business including retail chain woolworth mr moema reported police following disciplinary proceeding kpmg case due continue 24 may state prosecutor say witness may presented evidence far suspected fraud come mr moema ’ exgirlfriends according national prosecuting authority spokesperson phindi mjonondwane number people looking might increase prefer wait right moment stage disclose docket able tell many people added case,3,0,High bias
US House of Representatives approves critical $61bn package,"We're closing our live coverage now, following a very busy day in Congress.

We'll be following all the fallout and developments arising from today's votes in the coming hours, days and weeks.

You can read our full story here.

This page was edited by Tiffany Wertheimer and the writer was Sean Seddon. Anthony Zurcher provided analysis from Washington DC, Helena Humphrey was on Capitol Hill and James Waterhouse reported from Kyiv.","US House of Representatives approves critical $61bn package We're closing our live coverage now, following a very busy day in Congress.

We'll be following all the fallout and developments arising from today's votes in the coming hours, days and weeks.

You can read our full story here.

This page was edited by Tiffany Wertheimer and the writer was Sean Seddon. Anthony Zurcher provided analysis from Washington DC, Helena Humphrey was on Capitol Hill and James Waterhouse reported from Kyiv.",u house representative approves critical 61bn package closing live coverage following busy day congress well following fallout development arising today vote coming hour day week read full story page edited tiffany wertheimer writer sean seddon anthony zurcher provided analysis washington dc helena humphrey capitol hill james waterhouse reported kyiv,3,1,Unknown bias
Court resumes after man sets himself on fire outside Trump trial,"EPA Copyright: EPA

Court is now over for the day.

Donald Trump got up and left the courtroom about 16:30 local time (21:30 BST). On his way out of the courthouse, he once again told reporters that he faces a ""witch hunt"" that is directed by his political opponents.

He has given no evidence for his claim that he faces political persecution.

The next time Trump will be in this courtroom is on Monday, when the court will hold opening arguments in the historic criminal trial of the former president.

Prosecutors said that we may also see the first witness take the stand on Monday, but we will see.

It will be a shorter day, as court will break about 14:00 local time on Monday due to the religious holiday of Passover.","Court resumes after man sets himself on fire outside Trump trial EPA Copyright: EPA

Court is now over for the day.

Donald Trump got up and left the courtroom about 16:30 local time (21:30 BST). On his way out of the courthouse, he once again told reporters that he faces a ""witch hunt"" that is directed by his political opponents.

He has given no evidence for his claim that he faces political persecution.

The next time Trump will be in this courtroom is on Monday, when the court will hold opening arguments in the historic criminal trial of the former president.

Prosecutors said that we may also see the first witness take the stand on Monday, but we will see.

It will be a shorter day, as court will break about 14:00 local time on Monday due to the religious holiday of Passover.",court resume man set fire outside trump trial epa copyright epa court day donald trump got left courtroom 1630 local time 2130 bst way courthouse told reporter face witch hunt directed political opponent given evidence claim face political persecution next time trump courtroom monday court hold opening argument historic criminal trial former president prosecutor said may also see first witness take stand monday see shorter day court break 1400 local time monday due religious holiday passover,3,0,High bias
US calls for calm after officials say Israeli missile hit Iran,"Reuters Copyright: Reuters Naqsh-e Jahan Square today, in Isfahan Province Image caption: Naqsh-e Jahan Square today, in Isfahan Province

For now, there’s a sigh of relief, a pause.

Israel’s limited strike, not officially acknowledged, has given space to Tehran. In this grey area, its leaders are casting it as a slap so weak it’s not even clear who did it. They don’t lose face after days of declarations vowing that even the tiniest Israeli invasion would provoke an immediate and harsh response.

Many had predicted Israel would wait until after Passover to retaliate. It appears to have decided it needed to hit sooner, to send a clear signal, just before the holiday starts. It may still strike again, in a different place, with different force, when this period ends.

But as my colleague Jeremy Bowen writes, this crisis really illustrates how badly Iran and Israel understand each other.

This may have been just a warning salvo into the beating heart of Iran, the province of Isfahan with its stunning Islamic architecture but also a nuclear facility, a major air base, the industrial heartland including drone and ballistic missile factories.

This round may be over, for now, but the seething hostility between two regional rivals is not.","US calls for calm after officials say Israeli missile hit Iran Reuters Copyright: Reuters Naqsh-e Jahan Square today, in Isfahan Province Image caption: Naqsh-e Jahan Square today, in Isfahan Province

For now, there’s a sigh of relief, a pause.

Israel’s limited strike, not officially acknowledged, has given space to Tehran. In this grey area, its leaders are casting it as a slap so weak it’s not even clear who did it. They don’t lose face after days of declarations vowing that even the tiniest Israeli invasion would provoke an immediate and harsh response.

Many had predicted Israel would wait until after Passover to retaliate. It appears to have decided it needed to hit sooner, to send a clear signal, just before the holiday starts. It may still strike again, in a different place, with different force, when this period ends.

But as my colleague Jeremy Bowen writes, this crisis really illustrates how badly Iran and Israel understand each other.

This may have been just a warning salvo into the beating heart of Iran, the province of Isfahan with its stunning Islamic architecture but also a nuclear facility, a major air base, the industrial heartland including drone and ballistic missile factories.

This round may be over, for now, but the seething hostility between two regional rivals is not.",u call calm official say israeli missile hit iran reuters copyright reuters naqshe jahan square today isfahan province image caption naqshe jahan square today isfahan province ’ sigh relief pause israel ’ limited strike officially acknowledged given space tehran grey area leader casting slap weak ’ even clear ’ lose face day declaration vowing even tiniest israeli invasion would provoke immediate harsh response many predicted israel would wait passover retaliate appears decided needed hit sooner send clear signal holiday start may still strike different place different force period end colleague jeremy bowen writes crisis really illustrates badly iran israel understand may warning salvo beating heart iran province isfahan stunning islamic architecture also nuclear facility major air base industrial heartland including drone ballistic missile factory round may seething hostility two regional rival,1,0,Unknown bias
Iran downplays presumed Israeli attack but vows response to further action,"After months of delay, the House of Representatives is due to vote on tens of billions of dollars in US military aid for Ukraine and Israel.

Both measures have vocal opponents in Congress, and their hopes of passage have hinged on a fragile bipartisan coalition to overcome legislative hurdles.

Debate is set to begin and voting is expected later on Saturday.

House Speaker Mike Johnson's foreign aid proposal provides $60.8bn (£49bn) to Ukraine, $26.4bn to Israel and $8.1bn to the Indo-Pacific region, including Taiwan.

Left-wing Democrats who object to Israel's conduct of the war in Gaza have said that they will not allow the US to continue to be complicit in a human-rights catastrophe. But the Israel aid bill contains $9bn in humanitarian aid, which may help win over some reluctant Democrats.

Read more here.","Iran downplays presumed Israeli attack but vows response to further action After months of delay, the House of Representatives is due to vote on tens of billions of dollars in US military aid for Ukraine and Israel.

Both measures have vocal opponents in Congress, and their hopes of passage have hinged on a fragile bipartisan coalition to overcome legislative hurdles.

Debate is set to begin and voting is expected later on Saturday.

House Speaker Mike Johnson's foreign aid proposal provides $60.8bn (£49bn) to Ukraine, $26.4bn to Israel and $8.1bn to the Indo-Pacific region, including Taiwan.

Left-wing Democrats who object to Israel's conduct of the war in Gaza have said that they will not allow the US to continue to be complicit in a human-rights catastrophe. But the Israel aid bill contains $9bn in humanitarian aid, which may help win over some reluctant Democrats.

Read more here.",iran downplays presumed israeli attack vow response action month delay house representative due vote ten billion dollar u military aid ukraine israel measure vocal opponent congress hope passage hinged fragile bipartisan coalition overcome legislative hurdle debate set begin voting expected later saturday house speaker mike johnson foreign aid proposal provides 608bn £49bn ukraine 264bn israel 81bn indopacific region including taiwan leftwing democrat object israel conduct war gaza said allow u continue complicit humanrights catastrophe israel aid bill contains 9bn humanitarian aid may help win reluctant democrat read,1,0,Moderate bias
Lawyers spar during tetchy exchanges at Post Office inquiry,"Before Rodric Williams was sworn in yesterday morning, very little was known about the senior Post Office lawyer and his role in this scandal.

Two days later, what have we learned?

This afternoon focused on the 'strategy' in dealing with the group litigation led by Alan Bates. Was the Post Office trying to drag things out in the hope that the other side ran out of cash? Not true, said Williams.

Did the organisation also try to limit the data it gave to forensic accountants Second Sight? Unclear, but Williams certainly wrote ""less is more"" in an email.

There were more questions about Gareth Jenkins, whose ""expert"" evidence was discredited in 2013. Was he still being used as a ""shadow witness"" after that date? Anyone playing inquiry bingo could guess the answer: ""I don't recall.""

What we know for sure is that Williams takes ""no pride"" in his association with the Post Office. He also thinks it ""fair"" to criticise his current role in a department dealing with sub-postmaster remediation.

That will likely be cold comfort for those victims.

What they want is answers.

How many people knew about the Horizon issues Williams ""missed""? Who else was aware that statements to the media were misleading? Did anyone at senior level approve of not telling sub-postmasters about ""remote access"" and the unreliable Gareth Jenkins advice?

Two days of - often awkward - evidence, some revelations and moments of drama but still so many questions remaining.","Lawyers spar during tetchy exchanges at Post Office inquiry Before Rodric Williams was sworn in yesterday morning, very little was known about the senior Post Office lawyer and his role in this scandal.

Two days later, what have we learned?

This afternoon focused on the 'strategy' in dealing with the group litigation led by Alan Bates. Was the Post Office trying to drag things out in the hope that the other side ran out of cash? Not true, said Williams.

Did the organisation also try to limit the data it gave to forensic accountants Second Sight? Unclear, but Williams certainly wrote ""less is more"" in an email.

There were more questions about Gareth Jenkins, whose ""expert"" evidence was discredited in 2013. Was he still being used as a ""shadow witness"" after that date? Anyone playing inquiry bingo could guess the answer: ""I don't recall.""

What we know for sure is that Williams takes ""no pride"" in his association with the Post Office. He also thinks it ""fair"" to criticise his current role in a department dealing with sub-postmaster remediation.

That will likely be cold comfort for those victims.

What they want is answers.

How many people knew about the Horizon issues Williams ""missed""? Who else was aware that statements to the media were misleading? Did anyone at senior level approve of not telling sub-postmasters about ""remote access"" and the unreliable Gareth Jenkins advice?

Two days of - often awkward - evidence, some revelations and moments of drama but still so many questions remaining.",lawyer spar tetchy exchange post office inquiry rodric williams sworn yesterday morning little known senior post office lawyer role scandal two day later learned afternoon focused strategy dealing group litigation led alan bates post office trying drag thing hope side ran cash true said williams organisation also try limit data gave forensic accountant second sight unclear williams certainly wrote le email question gareth jenkins whose expert evidence discredited 2013 still used shadow witness date anyone playing inquiry bingo could guess answer dont recall know sure williams take pride association post office also think fair criticise current role department dealing subpostmaster remediation likely cold comfort victim want answer many people knew horizon issue williams missed else aware statement medium misleading anyone senior level approve telling subpostmasters remote access unreliable gareth jenkins advice two day often awkward evidence revelation moment drama still many question remaining,2,0,Moderate bias
Neuralink video shows patient playing chess using brain implant,"Neuralink video shows patient playing chess using brain implant

In a livestream on X, patient Noland Arbaugh explained that he was playing a game of chess online using a device in his brain to move the cursor.

He appeared in the video beside Neuralink’s brain interface software lead Bliss Chapman, and answered questions about how the technology worked, saying that it required him to “imagine the cursor moving”.","Neuralink video shows patient playing chess using brain implant Neuralink video shows patient playing chess using brain implant

In a livestream on X, patient Noland Arbaugh explained that he was playing a game of chess online using a device in his brain to move the cursor.

He appeared in the video beside Neuralink’s brain interface software lead Bliss Chapman, and answered questions about how the technology worked, saying that it required him to “imagine the cursor moving”.",neuralink video show patient playing chess using brain implant neuralink video show patient playing chess using brain implant livestream x patient noland arbaugh explained playing game chess online using device brain move cursor appeared video beside neuralink ’ brain interface software lead bliss chapman answered question technology worked saying required “ imagine cursor moving ”,4,1,Moderate bias
How a US TikTok ban will affect Gen Z,"US politicians are debating legislation that would force TikTok's Chinese parent company to sell the app or face a ban from US app stores. But there are thousands of Americans who rely on the short form video platform to share resources, stay informed and even make an income. The BBC spoke to two influencers about the potential impacts.","How a US TikTok ban will affect Gen Z US politicians are debating legislation that would force TikTok's Chinese parent company to sell the app or face a ban from US app stores. But there are thousands of Americans who rely on the short form video platform to share resources, stay informed and even make an income. The BBC spoke to two influencers about the potential impacts.",u tiktok ban affect gen z u politician debating legislation would force tiktoks chinese parent company sell app face ban u app store thousand american rely short form video platform share resource stay informed even make income bbc spoke two influencers potential impact,4,0,Unknown bias
Piers Morgan and Oprah Winfrey 'deepfaked' for US influencer's ads,"Piers Morgan, Nigella Lawson and Oprah have criticised the use of AI deepfake ads used to promote a ""manifestation"" guide.

Wesley Virgin, the influencer behind the ""Genie Script"" course, said the adverts were ""the work of affiliates"", people who can earn money by helping him make sales, and that he was ""in the process of banning them all"".","Piers Morgan and Oprah Winfrey 'deepfaked' for US influencer's ads Piers Morgan, Nigella Lawson and Oprah have criticised the use of AI deepfake ads used to promote a ""manifestation"" guide.

Wesley Virgin, the influencer behind the ""Genie Script"" course, said the adverts were ""the work of affiliates"", people who can earn money by helping him make sales, and that he was ""in the process of banning them all"".",pier morgan oprah winfrey deepfaked u influencers ad pier morgan nigella lawson oprah criticised use ai deepfake ad used promote manifestation guide wesley virgin influencer behind genie script course said advert work affiliate people earn money helping make sale process banning,3,1,Low bias
Paul Carter tries out Atom Limbs bionic arm,"AI robot asked 'will you rebel against humans'?

The question was posed at the world's first robot-human press conference at a UN summit in Geneva.","Paul Carter tries out Atom Limbs bionic arm AI robot asked 'will you rebel against humans'?

The question was posed at the world's first robot-human press conference at a UN summit in Geneva.",paul carter try atom limb bionic arm ai robot asked rebel human question posed world first robothuman press conference un summit geneva,1,0,Low bias
Jason shows the BBC how the Atom Limbs prosthetic works,"AI robot asked 'will you rebel against humans'?

The question was posed at the world's first robot-human press conference at a UN summit in Geneva.","Jason shows the BBC how the Atom Limbs prosthetic works AI robot asked 'will you rebel against humans'?

The question was posed at the world's first robot-human press conference at a UN summit in Geneva.",jason show bbc atom limb prosthetic work ai robot asked rebel human question posed world first robothuman press conference un summit geneva,1,0,Low bias
The history of virtual reality that led to Apple Vision Pro,Apple has taken the latest step in mixing our virtual lives with actual reality with the launch for their newest headset. But they weren't the first to the VR game. So what were they meant for to begin with and are we using them as intended today?,The history of virtual reality that led to Apple Vision Pro Apple has taken the latest step in mixing our virtual lives with actual reality with the launch for their newest headset. But they weren't the first to the VR game. So what were they meant for to begin with and are we using them as intended today?,history virtual reality led apple vision pro apple taken latest step mixing virtual life actual reality launch newest headset werent first vr game meant begin using intended today,4,1,Low bias
Mark Zuckerberg's early years,"Words that reveal if you are an extrovert or an introvert

Hyperbole is now a 'mega' part of the English language, but why did it happen?","Mark Zuckerberg's early years Words that reveal if you are an extrovert or an introvert

Hyperbole is now a 'mega' part of the English language, but why did it happen?",mark zuckerbergs early year word reveal extrovert introvert hyperbole mega part english language happen,4,-1,Low bias
Chasing cracks on an Antarctic ice shelf,"Chasing cracks on an Antarctic ice shelf

UK scientists are seeking to understand the triggers that result in the production of giant Antarctic icebergs. Nearly half of the ice lost from the white continent comes from the shedding of these city-sized frozen blocks.

This makes them a major consideration in forecasts of future sea-level rise. British researchers hope to glean new insights into the physics of ice fracturing by studying a sector of the Antarctic that recently saw the breakaway of two mega-bergs.

In this drone video, the scientists are looking for the end of a giant crack that could one day spawn a mega-berg.","Chasing cracks on an Antarctic ice shelf Chasing cracks on an Antarctic ice shelf

UK scientists are seeking to understand the triggers that result in the production of giant Antarctic icebergs. Nearly half of the ice lost from the white continent comes from the shedding of these city-sized frozen blocks.

This makes them a major consideration in forecasts of future sea-level rise. British researchers hope to glean new insights into the physics of ice fracturing by studying a sector of the Antarctic that recently saw the breakaway of two mega-bergs.

In this drone video, the scientists are looking for the end of a giant crack that could one day spawn a mega-berg.",chasing crack antarctic ice shelf chasing crack antarctic ice shelf uk scientist seeking understand trigger result production giant antarctic iceberg nearly half ice lost white continent come shedding citysized frozen block make major consideration forecast future sealevel rise british researcher hope glean new insight physic ice fracturing studying sector antarctic recently saw breakaway two megabergs drone video scientist looking end giant crack could one day spawn megaberg,4,0,Moderate bias
Watch: Coral turns white from deadly ocean heat,Copyright 2024 BBC. All rights reserved. The BBC is not responsible for the content of external sites. Read about our approach to external linking.,Watch: Coral turns white from deadly ocean heat Copyright 2024 BBC. All rights reserved. The BBC is not responsible for the content of external sites. Read about our approach to external linking.,watch coral turn white deadly ocean heat copyright 2024 bbc right reserved bbc responsible content external site read approach external linking,4,1,Unknown bias
The initials on the wall in Pompeii,Copyright 2024 BBC. All rights reserved. The BBC is not responsible for the content of external sites. Read about our approach to external linking.,The initials on the wall in Pompeii Copyright 2024 BBC. All rights reserved. The BBC is not responsible for the content of external sites. Read about our approach to external linking.,initial wall pompeii copyright 2024 bbc right reserved bbc responsible content external site read approach external linking,4,1,Unknown bias
Travelling the world for a 12th solar eclipse,"Travelling the world for a 12th solar eclipse

Eclipse-chasing is a visceral experience, a County Down man has said as he chases his twelfth experience of the natural phenomenon.

Ryan Milligan, who lectures in astrophysics at Queen's University Belfast, has travelled to Mexico in the hope of seeing a total eclipse on Monday.

An eclipse is when the Moon passes between the Earth and the Sun.

He said the experience is like the end of the world.","Travelling the world for a 12th solar eclipse Travelling the world for a 12th solar eclipse

Eclipse-chasing is a visceral experience, a County Down man has said as he chases his twelfth experience of the natural phenomenon.

Ryan Milligan, who lectures in astrophysics at Queen's University Belfast, has travelled to Mexico in the hope of seeing a total eclipse on Monday.

An eclipse is when the Moon passes between the Earth and the Sun.

He said the experience is like the end of the world.",travelling world 12th solar eclipse travelling world 12th solar eclipse eclipsechasing visceral experience county man said chase twelfth experience natural phenomenon ryan milligan lecture astrophysics queen university belfast travelled mexico hope seeing total eclipse monday eclipse moon pass earth sun said experience like end world,4,1,Unknown bias
Mammals: World first as Attenborough series films leopards hunting in pitch black,"Mammals: World first as Attenborough series films leopards hunting in pitch black

African leopards have been filmed hunting at night for the first time as part of Sir David Attenborough's latest series - Mammals.

It focuses on how these animals are adapting to a world rapidly changed by the most dominant mammal - us.

The opening episode has been shot completely in the dark revealing, among other things, the African leopard's specially adapted eyesight.

The changes in behaviour were reported by naturalists who spent five years watching how mammals were coping with rapidly changing habitats.","Mammals: World first as Attenborough series films leopards hunting in pitch black Mammals: World first as Attenborough series films leopards hunting in pitch black

African leopards have been filmed hunting at night for the first time as part of Sir David Attenborough's latest series - Mammals.

It focuses on how these animals are adapting to a world rapidly changed by the most dominant mammal - us.

The opening episode has been shot completely in the dark revealing, among other things, the African leopard's specially adapted eyesight.

The changes in behaviour were reported by naturalists who spent five years watching how mammals were coping with rapidly changing habitats.",mammal world first attenborough series film leopard hunting pitch black mammal world first attenborough series film leopard hunting pitch black african leopard filmed hunting night first time part sir david attenboroughs latest series mammal focus animal adapting world rapidly changed dominant mammal u opening episode shot completely dark revealing among thing african leopard specially adapted eyesight change behaviour reported naturalist spent five year watching mammal coping rapidly changing habitat,4,-1,Low bias
Mammals: World first as Attenborough series films leopards hunting in pitch black,"Mammals: World first as Attenborough series films leopards hunting in pitch black

African leopards have been filmed hunting at night for the first time as part of Sir David Attenborough's latest series - Mammals.

It focuses on how these animals are adapting to a world rapidly changed by the most dominant mammal - us.

The opening episode has been shot completely in the dark revealing, among other things, the African leopard's specially adapted eyesight.

The changes in behaviour were reported by naturalists who spent five years watching how mammals were coping with rapidly changing habitats.","Mammals: World first as Attenborough series films leopards hunting in pitch black Mammals: World first as Attenborough series films leopards hunting in pitch black

African leopards have been filmed hunting at night for the first time as part of Sir David Attenborough's latest series - Mammals.

It focuses on how these animals are adapting to a world rapidly changed by the most dominant mammal - us.

The opening episode has been shot completely in the dark revealing, among other things, the African leopard's specially adapted eyesight.

The changes in behaviour were reported by naturalists who spent five years watching how mammals were coping with rapidly changing habitats.",mammal world first attenborough series film leopard hunting pitch black mammal world first attenborough series film leopard hunting pitch black african leopard filmed hunting night first time part sir david attenboroughs latest series mammal focus animal adapting world rapidly changed dominant mammal u opening episode shot completely dark revealing among thing african leopard specially adapted eyesight change behaviour reported naturalist spent five year watching mammal coping rapidly changing habitat,4,-1,Low bias
Satellite view of Earth: Swiss Alps,"A UK company is making high-definition movies of Planet Earth from orbit. SEN.COM has one satellite with 4K cameras at an altitude of 505km, and more are set to follow. The London company is also putting cameras on the International Space Station.","Satellite view of Earth: Swiss Alps A UK company is making high-definition movies of Planet Earth from orbit. SEN.COM has one satellite with 4K cameras at an altitude of 505km, and more are set to follow. The London company is also putting cameras on the International Space Station.",satellite view earth swiss alp uk company making highdefinition movie planet earth orbit sencom one satellite 4k camera altitude 505km set follow london company also putting camera international space station,4,-1,Low bias
Satellite view of Earth: Canadian wildfires,"A UK company is making high-definition movies of Planet Earth from orbit. SEN.COM has one satellite with 4K cameras at an altitude of 505km, and more are set to follow. The London company is also putting cameras on the International Space Station.","Satellite view of Earth: Canadian wildfires A UK company is making high-definition movies of Planet Earth from orbit. SEN.COM has one satellite with 4K cameras at an altitude of 505km, and more are set to follow. The London company is also putting cameras on the International Space Station.",satellite view earth canadian wildfire uk company making highdefinition movie planet earth orbit sencom one satellite 4k camera altitude 505km set follow london company also putting camera international space station,4,-1,Low bias
Satellite view of Earth: Namibian desert,"A UK company is making high-definition movies of Planet Earth from orbit. SEN.COM has one satellite with 4K cameras at an altitude of 505km, and more are set to follow. The London company is also putting cameras on the International Space Station.","Satellite view of Earth: Namibian desert A UK company is making high-definition movies of Planet Earth from orbit. SEN.COM has one satellite with 4K cameras at an altitude of 505km, and more are set to follow. The London company is also putting cameras on the International Space Station.",satellite view earth namibian desert uk company making highdefinition movie planet earth orbit sencom one satellite 4k camera altitude 505km set follow london company also putting camera international space station,4,-1,Low bias
Satellite view of Earth: Cloudless UK,"A UK company is making high-definition movies of Planet Earth from orbit. SEN.COM has one satellite with 4K cameras at an altitude of 505km, and more are set to follow. The London company is also putting cameras on the International Space Station.","Satellite view of Earth: Cloudless UK A UK company is making high-definition movies of Planet Earth from orbit. SEN.COM has one satellite with 4K cameras at an altitude of 505km, and more are set to follow. The London company is also putting cameras on the International Space Station.",satellite view earth cloudless uk uk company making highdefinition movie planet earth orbit sencom one satellite 4k camera altitude 505km set follow london company also putting camera international space station,4,-1,Low bias
SpaceX launch: Starship rocket launches on third test flight,"SpaceX launch: Starship rocket launches on third test flight

Elon Musk's SpaceX company has conducted a third test flight of the most powerful rocket ever built.

The Starship vehicle lifted off successfully from its base in south-east Texas at around 08:25 local time (13:25 GMT) and went ""faster and further"" than before, the SpaceX team said in its live stream.

It is hoped that the 120m-tall (393ft) Starship will usher in a revolution in space transportation, radically lowering the cost of putting people and objects into orbit.","SpaceX launch: Starship rocket launches on third test flight SpaceX launch: Starship rocket launches on third test flight

Elon Musk's SpaceX company has conducted a third test flight of the most powerful rocket ever built.

The Starship vehicle lifted off successfully from its base in south-east Texas at around 08:25 local time (13:25 GMT) and went ""faster and further"" than before, the SpaceX team said in its live stream.

It is hoped that the 120m-tall (393ft) Starship will usher in a revolution in space transportation, radically lowering the cost of putting people and objects into orbit.",spacex launch starship rocket launch third test flight spacex launch starship rocket launch third test flight elon musk spacex company conducted third test flight powerful rocket ever built starship vehicle lifted successfully base southeast texas around 0825 local time 1325 gmt went faster spacex team said live stream hoped 120mtall 393ft starship usher revolution space transportation radically lowering cost putting people object orbit,4,1,Moderate bias
Watch: Seedlings from Sycamore Gap tree sprout up,Copyright 2024 BBC. All rights reserved. The BBC is not responsible for the content of external sites. Read about our approach to external linking.,Watch: Seedlings from Sycamore Gap tree sprout up Copyright 2024 BBC. All rights reserved. The BBC is not responsible for the content of external sites. Read about our approach to external linking.,watch seedling sycamore gap tree sprout copyright 2024 bbc right reserved bbc responsible content external site read approach external linking,4,1,Unknown bias
